_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry
17687,,City Remedy's Rx,Pharmacy Immunization Site,238 Danforth Avenue,Toronto,M4K 1N4,,,-79.355405335,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-469-1898,,,,https://www.remedys.ca/en/ontario/toronto/city-pharmacy-remedysrx-7018322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,380,"{u'type': u'Point', u'coordinates': (-79.355405335, 43.677139691)}"
17688,,Snowden Pharmacy,Pharmacy Immunization Site,264 Bloor St. W,Toronto,M5S 1V8,,,-79.40039575599997,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-922-2156,,,,https://www.snowdoncompounding.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,381,"{u'type': u'Point', u'coordinates': (-79.400395756, 43.667615656)}"
17689,,Pharmasave (PHF 307-1),Pharmacy Immunization Site,"720 Spadina Ave, Unit 100",Toronto,M5S 2T9,,,-79.40361735199997,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-5:45pm, Saturday: 10 a.m.-2 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-929-7200,,,,https://spadinamedicalpharmacy.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,382,"{u'type': u'Point', u'coordinates': (-79.403617352, 43.665282022)}"
17690,,Sam's I.D.A. Pharmacy,Pharmacy Immunization Site,1920 Yonge Street,Toronto,M4S 3E2,,,-79.39727693499998,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-483-3003,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/sams-ida-pharmacy-7008620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,383,"{u'type': u'Point', u'coordinates': (-79.397276935, 43.698770881)}"
17691,,Rylander Pharmasave,Pharmacy Immunization Site,"6758 Kingston Rd., Unit 8",Toronto,M1B1G8,,,-79.14807479499996,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-3 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-281-4223,,,,https://pharmasave.com/scarborough-rylander/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,384,"{u'type': u'Point', u'coordinates': (-79.148074795, 43.798573896)}"
17692,,Care and Health Pharmacy,Pharmacy Immunization Site,2928 Danforth Ave,Toronto,M4C 1M1,,,-79.29352998599995,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: 11 a.m.-2 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-537-2565,,,,https://carehealth.pharmabest.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,385,"{u'type': u'Point', u'coordinates': (-79.293529986, 43.690270422)}"
17693,,Unicare Pharmacy,Pharmacy Immunization Site,3170 Lakeshore BLVD West,Etobicoke,M8V 3X8,,,-79.51782523899999,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.- p.m., Sunday: 10 a.m.-1 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-503-0013,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/unicare-pharmacy-7001192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,386,"{u'type': u'Point', u'coordinates': (-79.517825239, 43.598308603)}"
17694,,LOBLAWS INC LOB1212 RX DSP,Pharmacy Immunization Site,396 ST CLAIR AVE W,TORONTO,M5P 3N3,,,-79.41530467999995,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-651-5145,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,387,"{u'type': u'Point', u'coordinates': (-79.41530468, 43.684075185)}"
17695,,LOBLAWS INC LOB1010 RX DSP,Pharmacy Immunization Site,5095 YONGE ST,TORONTO,M2M 3V7,,,-79.41227507599996,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 10 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-512-9436,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,388,"{u'type': u'Point', u'coordinates': (-79.412275076, 43.768280256)}"
17696,,Northcliffe Pharmacy,Pharmacy Immunization Site,1751 Eglinton Avenue West,Toronto,M6E 2H7,,,-79.44784703099998,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-10 a.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-256-7888,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/northcliff-pharmacy-7023147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,389,"{u'type': u'Point', u'coordinates': (-79.447847031, 43.696007225)}"
17697,,Premier Pharmacy and Compounding Centre,Pharmacy Immunization Site,3323 Bathurst Street,Toronto,M6A 2B7,,,-79.43093572799995,,"Monday: 9 a.m.-6:30 p.m., Tuesday: 9 a.m.-6:30 p.m., Wednesday: 9 a.m.-6:30 p.m., Thursday: 9 a.m.-6:30 p.m., Friday: 9 a.m.-3 p.m., Saturday: closed, Sunday: 10 a.m.-3 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-347-1311,,,,https://premierpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,390,"{u'type': u'Point', u'coordinates': (-79.430935728, 43.725380703)}"
17698,,Nor-Arm Pharmacy,Pharmacy Immunization Site,107-1280 Finch Ave West,Toronto,M3J3K6,,,-79.48853758299998,,"Monday: 9 a.m.-6:30 p.m., Tuesday: 9 a.m.-6:30 p.m., Wednesday: 9 a.m.-6:30 p.m., Thursday: 9 a.m.-6:30 p.m., Friday: 9 a.m.-6:30pm, Saturday: closeed, Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-667-8430,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/nor-arm-pharmacy-7018005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,391,"{u'type': u'Point', u'coordinates': (-79.488537583, 43.764248055)}"
17699,,Total Health Pharmacy,Pharmacy Immunization Site,997 Gerrard St E,Toronto,M4M 1Z4,,,-79.33804619299997,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-6 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-351-3784,,,,https://thpharmacy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,392,"{u'type': u'Point', u'coordinates': (-79.338046193, 43.668487404)}"
17700,,Jarvis st. Apothecary,Pharmacy Immunization Site,275 Jarvis St.,Toronto,M5B 2C2,,,-79.37472277299997,,"Monday: 9 a.m.-6:30 p.m., Tuesday: 9 a.m.-6:30 p.m., Wednesday: 9 a.m.-6:30 p.m., Thursday: 9 a.m.-6:30 p.m., Friday: 9 a.m.-6:30pm, Saturday: 9 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-792-1959,,,,https://jarvis-st-apothecary.business.site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,393,"{u'type': u'Point', u'coordinates': (-79.374722773, 43.658253511)}"
17701,,Keele and Finch Pharmacy,Pharmacy Immunization Site,102- 1275 Finch Ave West,North York,M3J 2G5,,,-79.48744566399999,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-6 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-349-2273,,,,https://pharmasave.com/store/pharmasave-university-heights-pharmacy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,394,"{u'type': u'Point', u'coordinates': (-79.487445664, 43.763887344)}"
17702,,pharmasave 606,Pharmacy Immunization Site,944 Kingston Rd.,Toronto,M4e 1s7,,,-79.28803955199999,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-3 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-698-1641,,,,https://lawlor.medmeapp.ca/schedule/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,395,"{u'type': u'Point', u'coordinates': (-79.288039552, 43.680636081)}"
17703,,Whole Health Pharmacy,Pharmacy Immunization Site,"1575 Jane Street, Unit 7",North York,M9N 2R3,,,-79.50238609999997,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 9:30 a.m.-1:30 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-245-2273,,,,https://wholehealthcooksville.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,396,"{u'type': u'Point', u'coordinates': (-79.5023861, 43.699196993)}"
17704,,SHOPPERS DRUG MART #875,Pharmacy Immunization Site,2355 WARDEN AVE,Scarborough,M1T 1V7,,,-79.309926313,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,397,"{u'type': u'Point', u'coordinates': (-79.309926313, 43.784802711)}"
17705,,SHOPPERS DRUG MART #980,Pharmacy Immunization Site,2900 WARDEN AVE,Scarborough,M1W 2S8,,,-79.31836422399999,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,398,"{u'type': u'Point', u'coordinates': (-79.318364224, 43.798546197)}"
17706,,REXALL #406,Pharmacy Immunization Site,4040 FINCH AVE EAST,Scarborough,M1S 4V5,,,-79.29374905999998,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,399,"{u'type': u'Point', u'coordinates': (-79.29374906, 43.802425568)}"
17707,,SHOPPERS DRUG MART #827,Pharmacy Immunization Site,70 EGLINTON SQUARE BLVD,Toronto,M1L 2K1,,,-79.30065901100001,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-757-1131,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,400,"{u'type': u'Point', u'coordinates': (-79.300659011, 43.723528023)}"
17708,,REXALL #299,Pharmacy Immunization Site,325 MOORE AVE,Toronto,M4G 3T6,,,-79.36950521899995,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,401,"{u'type': u'Point', u'coordinates': (-79.369505219, 43.696960431)}"
17709,,SHOPPERS DRUG MART #809,Pharmacy Immunization Site,3110 BATHURST ST,North York,M6A 2A1,,,-79.43268298099997,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,402,"{u'type': u'Point', u'coordinates': (-79.432682981, 43.719426484)}"
17710,,SHOPPERS DRUG MART #804,Pharmacy Immunization Site,598 SHEPPARD AVE W,North York,M3H 2S1,,,-79.43955859299996,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,403,"{u'type': u'Point', u'coordinates': (-79.439558593, 43.7561633)}"
17711,,SHOPPERS DRUG MART #845,Pharmacy Immunization Site,415 THE WESTWAY,Etobicoke,M9R 1H5,,,-79.56561149599996,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,404,"{u'type': u'Point', u'coordinates': (-79.565611496, 43.683113691)}"
17712,,MEDICAL PHARMACY,Pharmacy Immunization Site,110-1333 NEILSON RD,Scarborough,M1B 4Y9,,,-79.21962696199999,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-282-5705,,,,https://scarboroughmp.medmeapp.com/schedule/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,405,"{u'type': u'Point', u'coordinates': (-79.219626962, 43.808497213)}"
17713,,SHOPPERS DRUG MART #917,Pharmacy Immunization Site,4865 LESLIE ST,Toronto,M2J 2K8,,,-79.36469710799997,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-282-5705,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,406,"{u'type': u'Point', u'coordinates': (-79.364697108, 43.779278968)}"
17714,,SHOPPERS DRUG MART #854,Pharmacy Immunization Site,2550 FINCH AVE W,North York,M9M 2G3,,,-79.56037448499995,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-749-5271,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,407,"{u'type': u'Point', u'coordinates': (-79.560374485, 43.749024862)}"
17715,,SHOPPERS DRUG MART #843,Pharmacy Immunization Site,1515 STEELES AVE E,Toronto,M2M 3Y7,,,-79.384755719,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,408,"{u'type': u'Point', u'coordinates': (-79.384755719, 43.80482328)}"
17716,,YORKGATE IDA DRUGMART,Pharmacy Immunization Site,YORKGATE MALL /1 YORK GATE BLVD,North York,M3N 3A1,,,-79.51943934899998,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-650-9000,,,,https://www.guardian-ida-pharmacies.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,409,"{u'type': u'Point', u'coordinates': (-79.519439349, 43.758498549)}"
17717,,FOOD BASICS PHARMACY #596,Pharmacy Immunization Site,1571 SANDHURST CIR,Scarborough,M1V 1V2,,,-79.26931207399997,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://metropharmacy.medmeapp.com/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,410,"{u'type': u'Point', u'coordinates': (-79.269312074, 43.809220727)}"
17718,,SHOPPERS DRUG MART #990,Pharmacy Immunization Site,1597 WILSON AVE,North York,M3L 1A5,,,-79.51097635599996,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,411,"{u'type': u'Point', u'coordinates': (-79.510976356, 43.720197762)}"
17719,,SHOPPERS DRUG MART #1242,Pharmacy Immunization Site,2863 ELLESMERE RD,Scarborough,M1E 5E9,,,-79.205982857,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-724-6055,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,412,"{u'type': u'Point', u'coordinates': (-79.205982857, 43.781112865)}"
17720,,CASSANDRA PHARMACY,Pharmacy Immunization Site,2040 VICTORIA PARK AVE,Toronto,M1R 1V2,,,-79.31411459699996,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-449-2040,,,,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,413,"{u'type': u'Point', u'coordinates': (-79.314114597, 43.752550325)}"
17721,,SHOPPERS DRUG MART#840,Pharmacy Immunization Site,3975 JANE ST,North York,M3N 2K1,,,-79.51535671799995,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-630-2553,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,414,"{u'type': u'Point', u'coordinates': (-79.515356718, 43.75676438)}"
17722,,REXALL #8168,Pharmacy Immunization Site,1235 WILSON AVE,Toronto,M3M 0B2,,,-79.48921562099997,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,415,"{u'type': u'Point', u'coordinates': (-79.489215621, 43.72425819)}"
17723,,WAL-MART PHARMACY,Pharmacy Immunization Site,1305 LAWRENCE AVE W,Toronto,M6L 1A5,,,-79.47341306599998,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,416,"{u'type': u'Point', u'coordinates': (-79.473413066, 43.70917554)}"
17724,,SHOPPERS DRUG MART #501,Pharmacy Immunization Site,685 MCCOWAN ROAD,Scarborough,M1J 1K2,,,-79.24480209499995,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-431-4822,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,417,"{u'type': u'Point', u'coordinates': (-79.244802095, 43.754611876)}"
17725,,REXALL #901,Pharmacy Immunization Site,2682 EGLINTON AVE EAST,Scarborough,M1K 2S3,,,-79.24950150699999,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,418,"{u'type': u'Point', u'coordinates': (-79.249501507, 43.737273419)}"
17726,,WAL-MART PHARMACY,Pharmacy Immunization Site,300 BOROUGH DR,Scarborough,M1P 4P5,,,-79.258018709,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-296-5056,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,419,"{u'type': u'Point', u'coordinates': (-79.258018709, 43.776283247)}"
17727,,WELCOME GUARDIAN PHARMACY,Pharmacy Immunization Site,1881 YONGE STREET,Toronto,M4S 3C4,,,-79.39605485999998,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-480-1420,,,,https://davisvilleguardianpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,420,"{u'type': u'Point', u'coordinates': (-79.39605486, 43.697720065)}"
17728,,SHOPPERS DRUG MART #1321,Pharmacy Immunization Site,110-390 QUEENS QUAY W,Toronto,M5V 3A6,,,-79.39053448199995,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-260-2766,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,421,"{u'type': u'Point', u'coordinates': (-79.390534482, 43.638163615)}"
17729,,WAL-MART PHARMACY,Pharmacy Immunization Site,165 NORTH QUEEN ST,Etobicoke,M9C 1A7,,,-79.55414154599998,,"Monday: , Tuesday: , Wednesday: , Thursday: , Friday: , Saturday: , Sunday:",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,422,"{u'type': u'Point', u'coordinates': (-79.554141546, 43.618393076)}"
